date,close,volume,open,high,low
2015/12/11,$113.18,46810020.0,115.19,115.39,112.851
2015/12/10,$116.17,29158640.0,116.04,116.94,115.51
2015/12/09,$115.62,46301930.0,117.64,117.69,115.08
2015/12/08,$118.23,34275420.0,117.52,118.6,116.86
2015/12/07,$118.28,32063100.0,118.98,119.86,117.81
2015/12/04,$119.03,57717870.0,115.29,119.25,115.11
2015/12/03,$115.2,41511380.0,116.55,116.79,114.22
2015/12/02,$116.28,33316990.0,117.05,118.11,116.08
2015/12/01,$117.34,34806250.0,118.75,118.81,116.86
2015/11/30,$118.3,38063130.0,117.99,119.41,117.75
2015/11/27,$117.81,13046450.0,118.29,118.41,117.6
2015/11/25,$118.03,21341960.0,119.21,119.23,117.92
2015/11/24,$118.88,42747950.0,117.33,119.35,117.12
2015/11/23,$117.75,32445680.0,119.27,119.73,117.34
2015/11/20,$119.3,34135230.0,119.2,119.92,118.85
2015/11/19,$118.78,43233950.0,117.64,119.75,116.76
2015/11/18,$117.29,46559730.0,115.76,117.49,115.5
2015/11/17,$113.69,27584020.0,114.92,115.05,113.32
2015/11/16,$114.175,37979570.0,111.38,114.24,111.0
2015/11/13,$112.34,45555300.0,115.2,115.57,112.27
2015/11/12,$115.72,32461350.0,116.26,116.82,115.65
2015/11/11,$116.11,45179400.0,116.37,117.42,115.21
2015/11/10,$116.77,59029400.0,116.9,118.07,116.061
2015/11/09,$120.57,33829290.0,120.96,121.81,120.05
2015/11/06,$121.06,33009110.0,121.11,121.81,120.62
2015/11/05,$120.92,39483400.0,121.85,122.69,120.18
2015/11/04,$122.0,44829060.0,123.13,123.82,121.62
2015/11/03,$122.57,45479260.0,120.79,123.49,120.7
2015/11/02,$121.18,32152870.0,119.87,121.36,119.61
2015/10/30,$119.5,49305220.0,120.99,121.22,119.45
2015/10/29,$120.53,51106100.0,118.7,120.69,118.27
2015/10/28,$119.27,85436210.0,116.93,119.3,116.06
2015/10/27,$114.55,67673450.0,115.4,116.54,113.99
2015/10/26,$115.28,66139770.0,118.08,118.13,114.92
2015/10/23,$119.08,59251740.0,116.7,119.228,116.33
2015/10/22,$115.5,41430660.0,114.33,115.5,114.1
2015/10/21,$113.76,42276880.0,114.0,115.58,113.7
2015/10/20,$113.77,48929200.0,111.34,114.17,110.82
2015/10/19,$111.73,29723750.0,110.8,111.75,110.11
2015/10/16,$111.04,38794930.0,111.78,112.0,110.53
2015/10/15,$111.86,37622200.0,110.93,112.1,110.49
2015/10/14,$110.21,44434220.0,111.29,111.52,109.56
2015/10/13,$111.79,32970790.0,110.82,112.45,110.68
2015/10/12,$111.6,30386830.0,112.73,112.75,111.44
2015/10/09,$112.12,52720620.0,110.0,112.28,109.49
2015/10/08,$109.5,61747260.0,110.19,110.19,108.21
2015/10/07,$110.78,46717770.0,111.74,111.77,109.41
2015/10/06,$111.31,48702200.0,110.63,111.74,109.765
2015/10/05,$110.78,52033100.0,109.88,111.3698,109.07
2015/10/02,$110.38,57774940.0,108.01,111.0136,107.55
2015/10/01,$109.58,63849470.0,109.07,109.62,107.31
2015/09/30,$110.3,66300930.0,110.17,111.54,108.73
2015/09/29,$109.06,73230280.0,112.83,113.51,107.86
2015/09/28,$112.44,51861990.0,113.85,114.57,112.44
2015/09/25,$114.71,56005550.0,116.44,116.69,114.02
2015/09/24,$115.0,50061580.0,113.25,115.5,112.37
2015/09/23,$114.32,35678360.0,113.63,114.72,113.3
2015/09/22,$113.4,50278030.0,113.38,114.18,112.5201
2015/09/21,$115.21,46594220.0,113.67,115.37,113.66
2015/09/18,$113.45,73991000.0,112.21,114.3,111.87
2015/09/17,$113.92,63712340.0,115.66,116.49,113.715
2015/09/16,$116.41,37080720.0,116.25,116.54,115.44
2015/09/15,$116.28,43218350.0,115.93,116.53,114.42
2015/09/14,$115.31,58279570.0,116.58,116.89,114.86
2015/09/11,$114.21,49793750.0,111.79,114.21,111.76
2015/09/10,$112.57,62800770.0,110.27,113.2825,109.9
2015/09/09,$110.15,84757780.0,113.76,114.02,109.77
2015/09/08,$112.31,54507300.0,111.65,112.56,110.32
2015/09/04,$109.27,49904460.0,108.97,110.45,108.51
2015/09/03,$110.37,53142590.0,112.49,112.78,110.04
2015/09/02,$112.34,61681250.0,110.23,112.34,109.131
2015/09/01,$107.72,76562170.0,110.15,111.88,107.36
2015/08/31,$112.76,56111590.0,112.03,114.53,112.0
2015/08/28,$113.29,53075960.0,112.17,113.31,111.54
2015/08/27,$112.92,83825220.0,112.23,113.24,110.02
2015/08/26,$109.69,96531890.0,107.085,109.89,105.05
2015/08/25,$103.74,102731700.0,111.11,111.11,103.5
2015/08/24,$103.12,161882500.0,94.87,108.8,92.0
2015/08/21,$105.76,127246600.0,110.43,111.9,105.645
2015/08/20,$112.65,68176940.0,114.08,114.35,111.63
2015/08/19,$115.01,48079330.0,116.1,116.52,114.68
2015/08/18,$116.5,34525630.0,116.43,117.44,116.01
2015/08/17,$117.16,40827260.0,116.04,117.65,115.5
2015/08/14,$115.96,42876370.0,114.32,116.31,114.01
2015/08/13,$115.15,48407640.0,116.04,116.4,114.54
2015/08/12,$115.24,101593400.0,112.53,115.42,109.63
2015/08/11,$113.49,96820670.0,117.81,118.18,113.33
2015/08/10,$119.72,54851010.0,116.53,119.99,116.53
2015/08/07,$115.52,38610120.0,114.58,116.25,114.5
2015/08/06,$115.13,52828890.0,115.97,116.5,114.115
2015/08/05,$115.4,99202400.0,112.95,117.44,112.1
2015/08/04,$114.64,123601900.0,117.42,117.7,113.25
2015/08/03,$118.44,69639900.0,121.5,122.57,117.52
2015/07/31,$121.3,42832890.0,122.6,122.6425,120.91
2015/07/30,$122.37,33400950.0,122.32,122.5699,121.71
2015/07/29,$122.99,36912040.0,123.15,123.5,122.27
2015/07/28,$123.38,33570380.0,123.38,123.91,122.55
2015/07/27,$122.77,44371580.0,123.09,123.61,122.12
2015/07/24,$124.5,42090320.0,125.32,125.74,123.9
2015/07/23,$125.16,50832950.0,126.2,127.09,125.06
2015/07/22,$125.22,115288400.0,121.99,125.5,121.99
2015/07/21,$130.75,73006780.0,132.85,132.92,130.32
2015/07/20,$132.07,55204920.0,130.97,132.97,130.7
2015/07/17,$129.62,45970470.0,129.08,129.62,128.31
2015/07/16,$128.51,35987630.0,127.74,128.57,127.35
2015/07/15,$126.82,33559770.0,125.72,127.15,125.58
2015/07/14,$125.61,31695870.0,126.04,,
2015/07/13,$12566.0,41365600.0,125.03,125.755,124.32
2015/07/10,$123.28,61292800.0,121.94,123.85,121.21
2015/07/09,$120.07,78291510.0,123.85,124.06,119.22
2015/07/08,$122.57,60609830.0,124.48,124.64,122.54
2015/07/07,$125.69,46737090.0,125.89,126.15,123.77
2015/07/06,$126.0,27972950.0,124.94,126.23,124.85
2015/07/02,$126.44,27171180.0,126.43,126.69,125.77
2015/07/01,$126.6,30206890.0,126.9,126.94,125.99
2015/06/30,$125.425,44326050.0,125.57,126.12,124.86
2015/06/29,$124.53,49043410.0,125.46,126.47,124.48
2015/06/26,$126.75,43986290.0,127.67,127.99,126.51
2015/06/25,$127.5,31872390.0,128.86,129.2,127.5
2015/06/24,$128.11,55077520.0,127.21,129.8,127.12
2015/06/23,$127.03,30192140.0,127.48,127.61,126.8792
2015/06/22,$127.61,33976180.0,127.49,128.06,127.08
2015/06/19,$126.6,54361530.0,127.71,127.82,126.4
2015/06/18,$127.88,35363990.0,127.23,128.31,127.22
2015/06/17,$127.3,32858900.0,127.72,127.88,126.74
2015/06/16,$127.6,31443650.0,127.03,127.85,126.37
2015/06/15,$126.92,43896960.0,126.1,127.24,125.71
2015/06/12,$127.17,36826260.0,128.185,128.33,127.11
2015/06/11,$128.59,35344520.0,129.18,130.18,128.475
2015/06/10,$128.88,39029190.0,127.92,129.34,127.85
2015/06/09,$127.42,56002840.0,126.7,128.08,125.62
2015/06/08,$127.8,52609900.0,128.9,129.21,126.83
2015/06/05,$128.65,35577760.0,129.5,129.69,128.36
2015/06/04,$129.36,38335980.0,129.58,130.58,128.91
2015/06/03,$130.12,30939810.0,130.66,130.94,129.9
2015/06/02,$129.96,33595980.0,129.86,130.655,129.32
2015/06/01,$130.535,32016020.0,131.2,131.39,130.05
2015/05/29,$130.28,50474170.0,131.23,131.45,129.9
2015/05/28,$131.78,30678840.0,131.86,131.95,131.1
2015/05/27,$132.045,45771120.0,130.34,132.26,130.05
2015/05/26,$129.62,70544670.0,132.6,132.91,129.12
2015/05/22,$132.54,45469340.0,131.6,132.97,131.4
2015/05/21,$131.39,39589780.0,130.07,131.63,129.83
2015/05/20,$130.06,36261170.0,130.0,130.98,129.34
2015/05/19,$130.07,44395440.0,130.69,130.88,129.64
2015/05/18,$130.19,50723240.0,128.38,130.72,128.36
2015/05/15,$128.77,38128470.0,129.07,129.49,128.21
2015/05/14,$128.95,45123920.0,127.41,128.95,127.16
2015/05/13,$126.01,34611600.0,126.15,127.19,125.87
2015/05/12,$125.865,48073450.0,125.6,126.88,124.82
2015/05/11,$126.32,41920740.0,127.39,127.56,125.625
2015/05/08,$127.62,55473820.0,126.68,127.62,126.11
2015/05/07,$125.26,42653920.0,124.77,126.08,124.02
2015/05/06,$125.01,72037370.0,126.56,126.75,123.36
2015/05/05,$125.8,49127770.0,128.15,128.4498,125.78
2015/05/04,$128.7,50905020.0,129.5,130.57,128.26
2015/05/01,$128.95,57349000.0,126.1,130.13,125.3
2015/04/30,$125.15,82924980.0,127.5,127.88,124.58
2015/04/29,$128.64,63063240.0,130.16,131.59,128.3
2015/04/28,$130.56,118693700.0,134.455,134.54,129.57
2015/04/27,$132.65,95084260.0,132.31,133.13,131.15
2015/04/24,$130.28,44209710.0,130.49,130.63,129.23
2015/04/23,$129.67,45596690.0,128.3,130.42,128.14
2015/04/22,$128.62,37575420.0,126.99,128.87,126.32
2015/04/21,$126.91,32341380.0,128.1,,
2015/04/20,$127.6,46975110.0,125.57,128.12,125.17
2015/04/17,$124.75,51481310.0,125.55,126.14,124.46
2015/04/16,$126.17,28020240.0,126.28,127.1,126.11
2015/04/15,$126.78,28922420.0,126.41,127.13,126.01
2015/04/14,$126.3,25418280.0,127.0,127.29,125.91
2015/04/13,$126.85,36248620.0,128.37,128.57,126.61
2015/04/10,$127.1,40125760.0,125.95,127.21,125.26
2015/04/09,$126.56,32244360.0,125.85,126.58,124.66
2015/04/08,$125.6,37272090.0,125.85,126.4,124.97
2015/04/07,$126.01,34894810.0,127.64,128.1218,125.98
2015/04/06,$127.35,36917490.0,124.47,127.51,124.33
2015/04/02,$125.32,32171410.0,125.03,125.56,124.19
2015/04/01,$124.25,40463140.0,124.82,125.12,123.1
2015/03/31,$124.43,42019420.0,126.09,126.49,124.355
2015/03/30,$126.37,46974980.0,124.05,126.4,124.0
2015/03/27,$123.25,39471720.0,124.57,124.7,122.91
2015/03/26,$124.24,47409610.0,122.76,124.88,122.6
2015/03/25,$123.38,51505600.0,126.54,126.82,123.38
2015/03/24,$126.69,32747200.0,127.23,128.04,126.56
2015/03/23,$127.21,37597600.0,127.12,127.85,126.52
2015/03/20,$125.9,68516180.0,128.25,128.4,125.16
2015/03/19,$127.495,45674520.0,128.75,129.2451,127.4
2015/03/18,$128.47,65118170.0,127.0,129.16,126.37
2015/03/17,$127.04,50891230.0,125.9,127.32,125.65
2015/03/16,$124.95,35816300.0,123.88,124.95,122.87
2015/03/13,$123.59,51744670.0,124.4,125.3951,122.58
2015/03/12,$124.45,48233270.0,122.31,124.9,121.63
2015/03/11,$122.24,68812690.0,124.75,124.77,122.11
2015/03/10,$124.51,68720360.0,126.41,127.22,123.8
2015/03/09,$127.14,88410240.0,127.96,129.57,125.06
2015/03/06,$126.6,72699680.0,128.4,129.37,126.26
2015/03/05,$126.41,56391280.0,128.58,128.75,125.76
2015/03/04,$128.54,31588480.0,129.1,129.56,128.32
2015/03/03,$129.36,37749900.0,128.96,129.52,128.09
2015/03/02,$129.09,48042680.0,129.25,130.28,128.3
2015/02/27,$128.46,61931350.0,130.0,130.57,128.24
2015/02/26,$130.415,91171830.0,128.785,130.87,126.61
2015/02/25,$128.79,74555120.0,131.56,131.6,128.15
2015/02/24,$132.17,69109410.0,132.94,133.6,131.17
2015/02/23,$133.0,73089250.0,130.02,133.0,129.66
2015/02/20,$129.495,48878410.0,128.62,129.5,128.05
2015/02/19,$128.45,37295460.0,128.48,129.03,128.33
2015/02/18,$128.715,44695980.0,127.625,128.78,127.45
2015/02/17,$127.83,63014110.0,127.49,128.88,126.92
2015/02/13,$127.08,53955650.0,127.28,127.28,125.65
2015/02/12,$126.46,74374630.0,126.06,127.48,125.57
2015/02/11,$124.88,73278020.0,122.77,124.92,122.5
2015/02/10,$122.02,61845390.0,120.17,122.15,120.16
2015/02/09,$119.72,37900780.0,118.55,119.84,118.43
2015/02/06,$118.93,43633660.0,120.02,120.25,118.45
2015/02/05,$119.94,42197110.0,120.02,120.23,119.25
2015/02/04,$119.56,69975180.0,118.5,120.51,118.309
2015/02/03,$118.65,51842080.0,118.5,119.09,117.61
2015/02/02,$118.63,62542440.0,118.05,119.17,116.08
2015/01/30,$117.16,83646800.0,118.4,120.0,116.85
2015/01/29,$118.9,84132130.0,116.32,119.19,115.56
2015/01/28,$115.31,146184300.0,117.625,118.12,115.31
2015/01/27,$109.14,92326640.0,112.42,112.48,109.03
2015/01/26,$113.1,55457420.0,113.74,114.3626,112.8
2015/01/23,$112.98,46420020.0,112.3,113.75,111.53
2015/01/22,$112.4,53717440.0,110.26,112.47,109.72
2015/01/21,$109.55,48482860.0,108.95,111.06,108.27
2015/01/20,$108.72,49742320.0,107.84,108.9667,106.5
2015/01/16,$105.99,78453330.0,107.03,107.58,105.2
2015/01/15,$106.82,59808470.0,110.0,110.06,106.66
2015/01/14,$109.8,48728190.0,109.04,110.49,108.5
2015/01/13,$110.22,66969980.0,111.43,112.8,108.91
2015/01/12,$109.25,49571170.0,112.6,112.63,108.8
2015/01/09,$112.01,53645730.0,112.67,113.25,110.21
2015/01/08,$111.89,59168760.0,109.23,112.15,108.7
2015/01/07,$107.75,39983350.0,107.2,108.2,106.695
2015/01/06,$106.26,65682250.0,106.54,107.43,104.63
2015/01/05,$106.25,64210880.0,108.29,108.65,105.41
2015/01/02,$109.33,53143770.0,111.39,111.44,107.35
2014/12/31,$110.38,41304780.0,112.82,113.13,110.21
2014/12/30,$112.52,29798660.0,113.64,113.92,112.11
2014/12/29,$113.91,27533430.0,113.79,114.77,113.7
2014/12/26,$113.99,33681200.0,112.1,114.52,112.01
2014/12/24,$112.01,14479610.0,112.58,112.71,112.01
2014/12/23,$112.54,25991030.0,113.23,113.33,112.46
2014/12/22,$112.94,45097060.0,112.16,113.49,111.97
2014/12/19,$111.78,86595830.0,112.26,113.24,111.66
2014/12/18,$112.65,58785590.0,111.87,112.65,110.66
2014/12/17,$109.41,53265930.0,107.12,109.84,106.82
2014/12/16,$106.745,60651790.0,106.37,110.16,106.26
2014/12/15,$108.225,67083260.0,110.7,111.6,106.35
2014/12/12,$109.73,55873820.0,110.46,111.87,109.58
2014/12/11,$111.62,41404690.0,112.26,113.8,111.34
2014/12/10,$111.95,44475360.0,114.41,114.85,111.54
2014/12/09,$114.12,60112240.0,110.19,114.3,109.35
2014/12/08,$112.4,57445030.0,114.1,114.648,111.62
2014/12/05,$115.0,38230970.0,115.99,116.08,114.64
2014/12/04,$115.49,42068020.0,115.77,117.2,115.29
2014/12/03,$115.93,42956200.0,115.75,116.35,115.11
2014/12/02,$114.63,59205320.0,113.5,115.75,112.75
2014/12/01,$115.07,83657780.0,118.81,119.25,111.27
2014/11/28,$118.93,24814400.0,119.27,119.4,118.05
2014/11/26,$119.0,40756950.0,117.94,119.1,117.83
2014/11/25,$117.6,68719930.0,119.07,119.75,117.45
2014/11/24,$118.625,46867340.0,116.85,118.77,116.62
2014/11/21,$116.47,56759320.0,117.51,117.57,116.03
2014/11/20,$116.31,43148650.0,114.91,116.86,114.85
2014/11/19,$114.67,41815550.0,115.44,115.74,113.8
2014/11/18,$115.47,44163250.0,113.94,115.69,113.89
2014/11/17,$113.99,46687710.0,114.27,117.28,113.3
2014/11/14,$114.18,43789060.0,113.15,114.19,113.05
2014/11/13,$112.82,59418180.0,111.8,113.45,111.6
2014/11/12,$111.25,46372630.0,109.38,111.43,109.37
2014/11/11,$109.7,27330410.0,108.7,109.75,108.4
2014/11/10,$108.83,27066060.0,109.02,109.33,108.67
2014/11/07,$109.01,33655280.0,108.75,109.32,108.55
2014/11/06,$108.7,34733740.0,108.6,108.79,107.8
2014/11/05,$108.86,37365530.0,109.1,109.3,108.125
2014/11/04,$108.6,41423660.0,109.36,109.49,107.72
2014/11/03,$109.4,52154490.0,108.22,110.3,108.01
2014/10/31,$108.0,44550790.0,108.01,108.04,107.21
2014/10/30,$106.98,40572000.0,106.959,107.35,105.9
2014/10/29,$107.34,52545580.0,106.65,107.37,106.36
2014/10/28,$106.74,47689070.0,105.4,106.74,105.35
2014/10/27,$105.11,34086120.0,104.85,105.48,104.7
2014/10/24,$105.22,46937880.0,105.18,105.49,104.53
2014/10/23,$104.83,70760150.0,104.08,105.051,103.63
2014/10/22,$102.99,68140010.0,102.84,104.11,102.6
2014/10/21,$102.47,93786680.0,103.02,103.02,101.27
2014/10/20,$99.76,75705040.0,98.315,99.96,98.22
2014/10/17,$97.67,67723910.0,97.5,99.0,96.81
2014/10/16,$96.26,72017830.0,95.55,97.72,95.41
2014/10/15,$97.54,99942790.0,97.97,99.15,95.18
2014/10/14,$98.75,63287170.0,100.39,100.52,98.57
2014/10/13,$99.81,53437060.0,101.33,101.78,99.81
2014/10/10,$100.73,66249770.0,100.69,102.03,100.3
2014/10/09,$101.02,77283330.0,101.54,102.38,100.61
2014/10/08,$100.8,57329820.0,98.76,101.11,98.31
2014/10/07,$98.75,42003200.0,99.43,100.12,98.73
2014/10/06,$99.62,36780620.0,99.95,100.65,99.42
2014/10/03,$99.62,43419580.0,99.44,100.21,99.04
2014/10/02,$99.9,47697150.0,99.27,100.22,98.04
2014/10/01,$99.18,51400260.0,100.59,100.69,98.7
2014/09/30,$100.75,55119980.0,100.81,101.54,100.53
2014/09/29,$100.11,49263260.0,98.65,100.435,98.63
2014/09/26,$100.75,62276770.0,98.53,100.75,98.4
2014/09/25,$97.87,99689300.0,100.51,100.71,97.72
2014/09/24,$101.75,59974260.0,102.16,102.85,101.2
2014/09/23,$10264.0,63255860.0,100.6,102.94,100.54
2014/09/22,$101.06,52421660.0,101.8,102.14,100.58
2014/09/19,$100.96,70747430.0,102.29,102.35,100.88
2014/09/18,$10179.0,36971170.0,101.93,102.35,101.56
2014/09/17,$101.58,60783090.0,101.27,101.8,100.5922
2014/09/16,$100.86,66754370.0,99.8,101.26,98.89
2014/09/15,$101.63,61169670.0,102.81,103.05,101.44
2014/09/12,$101.66,62826040.0,101.21,102.19,101.08
2014/09/11,$101.43,62077230.0,100.41,101.44,99.62
2014/09/10,$101.0,100352500.0,98.01,101.11,97.76
2014/09/09,$97.99,189419500.0,99.08,103.08,96.14
2014/09/08,$98.36,46176570.0,99.3,99.31,98.05
2014/09/05,$98.97,58280030.0,98.8,99.39,98.31
2014/09/04,$98.12,85537710.0,98.85,100.09,97.79
2014/09/03,$98.94,125000400.0,103.1,103.2,98.58
2014/09/02,$103.3,53227770.0,103.06,103.74,102.72
2014/08/29,$102.5,44516120.0,102.86,102.9,102.2
2014/08/28,$102.25,68368740.0,101.59,102.78,101.56
2014/08/27,$102.13,46807000.0,101.02,102.57,100.7
2014/08/26,$100.889,33079170.0,101.42,101.5,100.86
2014/08/25,$101.54,40087220.0,101.79,102.17,101.28
